#GLY52-0  Hist_00542
    -180 0.095588000
    -174 0.068930000
    -168 0.043950000
    -162 0.026856000
    -156 0.015356000
    -150 0.009058000
    -144 0.005572000
    -138 0.003678000
    -132 0.002832000
    -126 0.002374000
    -120 0.002218000
    -114 0.002410000
    -108 0.002882000
    -102 0.003798000
     -96 0.005530000
     -90 0.007278000
     -84 0.009272000
     -78 0.010550000
     -72 0.010338000
     -66 0.007908000
     -60 0.004622000
     -54 0.002216000
     -48 0.000782000
     -42 0.000236000
     -36 0.000064000
     -30 0.000016000
     -24 0.000008000
     -18 0.000004000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000004000
      24 0.000012000
      30 0.000044000
      36 0.000162000
      42 0.000438000
      48 0.001266000
      54 0.002542000
      60 0.004468000
      66 0.006302000
      72 0.006610000
      78 0.006708000
      84 0.005772000
      90 0.005088000
      96 0.005082000
     102 0.005224000
     108 0.006020000
     114 0.007038000
     120 0.009774000
     126 0.013244000
     132 0.018748000
     138 0.027302000
     144 0.039988000
     150 0.058924000
     156 0.082594000
     162 0.106558000
     168 0.119648000
     174 0.116114000
