#ASN98-3  Hist_01022
    -180 0.114284000
    -174 0.114682000
    -168 0.087070000
    -162 0.054376000
    -156 0.030144000
    -150 0.015048000
    -144 0.006288000
    -138 0.002330000
    -132 0.000990000
    -126 0.000636000
    -120 0.000688000
    -114 0.001238000
    -108 0.002904000
    -102 0.007224000
     -96 0.016170000
     -90 0.031372000
     -84 0.052130000
     -78 0.072794000
     -72 0.080398000
     -66 0.067498000
     -60 0.042536000
     -54 0.020828000
     -48 0.008764000
     -42 0.004418000
     -36 0.002528000
     -30 0.001644000
     -24 0.000942000
     -18 0.000464000
     -12 0.000220000
      -6 0.000084000
       0 0.000068000
       6 0.000036000
      12 0.000014000
      18 0.000006000
      24 0.000020000
      30 0.000050000
      36 0.000114000
      42 0.000232000
      48 0.000316000
      54 0.000310000
      60 0.000390000
      66 0.000392000
      72 0.000402000
      78 0.000340000
      84 0.000224000
      90 0.000110000
      96 0.000022000
     102 0.000020000
     108 0.000000000
     114 0.000006000
     120 0.000002000
     126 0.000014000
     132 0.000034000
     138 0.000094000
     144 0.000396000
     150 0.001454000
     156 0.005902000
     162 0.019040000
     168 0.046192000
     174 0.083108000
