#LEU118-0  Hist_01236
     -180 0.000014000
     -174 0.000042000
     -168 0.000358000
     -162 0.001196000
     -156 0.003290000
     -150 0.006232000
     -144 0.010010000
     -138 0.013348000
     -132 0.017472000
     -126 0.021900000
     -120 0.027920000
     -114 0.038692000
     -108 0.054578000
     -102 0.078808000
      -96 0.111462000
      -90 0.142654000
      -84 0.159070000
      -78 0.141548000
      -72 0.097106000
      -66 0.048928000
      -60 0.018742000
      -54 0.005104000
      -48 0.001214000
      -42 0.000242000
      -36 0.000062000
      -30 0.000008000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
