#ASN136-5  Hist_01430
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000004000
      -54 0.000016000
      -48 0.000064000
      -42 0.000584000
      -36 0.002868000
      -30 0.011624000
      -24 0.036420000
      -18 0.088074000
      -12 0.156832000
       -6 0.209770000
        0 0.208276000
        6 0.152332000
       12 0.083892000
       18 0.034834000
       24 0.011014000
       30 0.002810000
       36 0.000486000
       42 0.000096000
       48 0.000004000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
