#LYS169-6  Hist_01786
     -180 0.104432000
     -174 0.080712000
     -168 0.051308000
     -162 0.027858000
     -156 0.013098000
     -150 0.005890000
     -144 0.002724000
     -138 0.001438000
     -132 0.000818000
     -126 0.000698000
     -120 0.000678000
     -114 0.000934000
     -108 0.001620000
     -102 0.002728000
      -96 0.005396000
      -90 0.010768000
      -84 0.019212000
      -78 0.029220000
      -72 0.035944000
      -66 0.035192000
      -60 0.026180000
      -54 0.014578000
      -48 0.006298000
      -42 0.002358000
      -36 0.000764000
      -30 0.000236000
      -24 0.000090000
      -18 0.000038000
      -12 0.000008000
       -6 0.000012000
        0 0.000010000
        6 0.000016000
       12 0.000038000
       18 0.000106000
       24 0.000314000
       30 0.000966000
       36 0.002904000
       42 0.007818000
       48 0.016846000
       54 0.029452000
       60 0.039038000
       66 0.040084000
       72 0.032238000
       78 0.020974000
       84 0.011704000
       90 0.006074000
       96 0.002860000
      102 0.001532000
      108 0.000966000
      114 0.000708000
      120 0.000642000
      126 0.000854000
      132 0.001482000
      138 0.002770000
      144 0.006500000
      150 0.014476000
      156 0.030176000
      162 0.055980000
      168 0.084990000
      174 0.106252000
