#GLU134-5  Hist_01406
     -180 0.014130000
     -174 0.013634000
     -168 0.013630000
     -162 0.014408000
     -156 0.016480000
     -150 0.020106000
     -144 0.024552000
     -138 0.028164000
     -132 0.030952000
     -126 0.031858000
     -120 0.030744000
     -114 0.029314000
     -108 0.027902000
     -102 0.026936000
      -96 0.025388000
      -90 0.023116000
      -84 0.020038000
      -78 0.016434000
      -72 0.012800000
      -66 0.009870000
      -60 0.008358000
      -54 0.007154000
      -48 0.006824000
      -42 0.006804000
      -36 0.007218000
      -30 0.007782000
      -24 0.008678000
      -18 0.009702000
      -12 0.010188000
       -6 0.010718000
        0 0.010746000
        6 0.010582000
       12 0.011426000
       18 0.012824000
       24 0.015396000
       30 0.018664000
       36 0.023390000
       42 0.027248000
       48 0.029704000
       54 0.029746000
       60 0.028362000
       66 0.026688000
       72 0.025662000
       78 0.024742000
       84 0.022764000
       90 0.020824000
       96 0.018310000
      102 0.015116000
      108 0.012030000
      114 0.009796000
      120 0.007810000
      126 0.006768000
      132 0.006378000
      138 0.006494000
      144 0.007162000
      150 0.008276000
      156 0.009782000
      162 0.012186000
      168 0.013232000
      174 0.014010000
