#GLU35-5  Hist_00368
    -180 0.010836000
    -174 0.011756000
    -168 0.013480000
    -162 0.016010000
    -156 0.019496000
    -150 0.023758000
    -144 0.028434000
    -138 0.031900000
    -132 0.033450000
    -126 0.032734000
    -120 0.029870000
    -114 0.028144000
    -108 0.025382000
    -102 0.023258000
     -96 0.020920000
     -90 0.018410000
     -84 0.015270000
     -78 0.012026000
     -72 0.009194000
     -66 0.007110000
     -60 0.006346000
     -54 0.006286000
     -48 0.006820000
     -42 0.007798000
     -36 0.009258000
     -30 0.009964000
     -24 0.010720000
     -18 0.011216000
     -12 0.011858000
      -6 0.012200000
       0 0.012426000
       6 0.012564000
      12 0.013938000
      18 0.016296000
      24 0.019620000
      30 0.023908000
      36 0.027908000
      42 0.031196000
      48 0.032750000
      54 0.032024000
      60 0.030504000
      66 0.027248000
      72 0.025024000
      78 0.022882000
      84 0.020368000
      90 0.018318000
      96 0.015140000
     102 0.012314000
     108 0.009890000
     114 0.007972000
     120 0.006956000
     126 0.006640000
     132 0.006976000
     138 0.007728000
     144 0.008180000
     150 0.008412000
     156 0.008980000
     162 0.009420000
     168 0.009978000
     174 0.010536000
