#THR31-0  Hist_00318
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000004000
    -138 0.000006000
    -132 0.000040000
    -126 0.000210000
    -120 0.000716000
    -114 0.002270000
    -108 0.006776000
    -102 0.018198000
     -96 0.045322000
     -90 0.092192000
     -84 0.157022000
     -78 0.207046000
     -72 0.206264000
     -66 0.149080000
     -60 0.077326000
     -54 0.028000000
     -48 0.007678000
     -42 0.001532000
     -36 0.000280000
     -30 0.000038000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
