#GLN61-4  Hist_00652
    -180 0.040512000
    -174 0.040750000
    -168 0.034844000
    -162 0.024162000
    -156 0.014982000
    -150 0.008094000
    -144 0.003954000
    -138 0.002010000
    -132 0.001320000
    -126 0.000962000
    -120 0.000852000
    -114 0.000852000
    -108 0.001284000
    -102 0.002424000
     -96 0.005678000
     -90 0.014422000
     -84 0.034302000
     -78 0.069900000
     -72 0.110186000
     -66 0.131234000
     -60 0.116892000
     -54 0.074822000
     -48 0.034636000
     -42 0.012020000
     -36 0.003536000
     -30 0.000902000
     -24 0.000234000
     -18 0.000052000
     -12 0.000012000
      -6 0.000004000
       0 0.000002000
       6 0.000004000
      12 0.000004000
      18 0.000014000
      24 0.000024000
      30 0.000064000
      36 0.000230000
      42 0.000988000
      48 0.003284000
      54 0.008396000
      60 0.015058000
      66 0.018178000
      72 0.016456000
      78 0.012818000
      84 0.009820000
      90 0.007848000
      96 0.005822000
     102 0.004038000
     108 0.002620000
     114 0.001834000
     120 0.001408000
     126 0.001500000
     132 0.001668000
     138 0.002502000
     144 0.003894000
     150 0.006914000
     156 0.011142000
     162 0.017770000
     168 0.025770000
     174 0.034096000
