#ASN88-0  Hist_00914
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000002000
    -126 0.000000000
    -120 0.000002000
    -114 0.000000000
    -108 0.000010000
    -102 0.000052000
     -96 0.000286000
     -90 0.002062000
     -84 0.011538000
     -78 0.048184000
     -72 0.136058000
     -66 0.248124000
     -60 0.275990000
     -54 0.183570000
     -48 0.071946000
     -42 0.018586000
     -36 0.003120000
     -30 0.000414000
     -24 0.000052000
     -18 0.000004000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
