#GLU134-4  Hist_01404
     -180 0.010708000
     -174 0.010992000
     -168 0.009372000
     -162 0.006896000
     -156 0.004588000
     -150 0.002572000
     -144 0.001558000
     -138 0.001012000
     -132 0.000760000
     -126 0.000686000
     -120 0.000766000
     -114 0.000994000
     -108 0.002018000
     -102 0.003972000
      -96 0.008506000
      -90 0.017004000
      -84 0.027916000
      -78 0.037152000
      -72 0.037512000
      -66 0.027610000
      -60 0.014832000
      -54 0.006412000
      -48 0.002218000
      -42 0.000798000
      -36 0.000370000
      -30 0.000164000
      -24 0.000086000
      -18 0.000058000
      -12 0.000048000
       -6 0.000088000
        0 0.000148000
        6 0.000304000
       12 0.000748000
       18 0.002316000
       24 0.007176000
       30 0.020030000
       36 0.049422000
       42 0.099060000
       48 0.145732000
       54 0.158892000
       60 0.121590000
       66 0.068044000
       72 0.031962000
       78 0.013206000
       84 0.005498000
       90 0.002412000
       96 0.001078000
      102 0.000582000
      108 0.000374000
      114 0.000326000
      120 0.000270000
      126 0.000348000
      132 0.000508000
      138 0.000872000
      144 0.001496000
      150 0.002660000
      156 0.004164000
      162 0.005812000
      168 0.007892000
      174 0.009410000
