#THR103-4  Hist_01082
     -180 0.022008000
     -174 0.020072000
     -168 0.016714000
     -162 0.012846000
     -156 0.009866000
     -150 0.007212000
     -144 0.005594000
     -138 0.004826000
     -132 0.004356000
     -126 0.004196000
     -120 0.004334000
     -114 0.005162000
     -108 0.006906000
     -102 0.010342000
      -96 0.016908000
      -90 0.030008000
      -84 0.047812000
      -78 0.067286000
      -72 0.077792000
      -66 0.073062000
      -60 0.056542000
      -54 0.038044000
      -48 0.021834000
      -42 0.011802000
      -36 0.006340000
      -30 0.003404000
      -24 0.001924000
      -18 0.001080000
      -12 0.000878000
       -6 0.000810000
        0 0.000716000
        6 0.000912000
       12 0.001142000
       18 0.001628000
       24 0.002656000
       30 0.004540000
       36 0.007576000
       42 0.012788000
       48 0.020172000
       54 0.028986000
       60 0.038436000
       66 0.043056000
       72 0.042950000
       78 0.035684000
       84 0.026000000
       90 0.017200000
       96 0.011084000
      102 0.007050000
      108 0.005104000
      114 0.004032000
      120 0.003800000
      126 0.003602000
      132 0.004196000
      138 0.004936000
      144 0.006554000
      150 0.008686000
      156 0.011754000
      162 0.014954000
      168 0.018248000
      174 0.021598000
