#ARG87-6  Hist_00910
    -180 0.000586000
    -174 0.000308000
    -168 0.000130000
    -162 0.000048000
    -156 0.000038000
    -150 0.000008000
    -144 0.000004000
    -138 0.000002000
    -132 0.000000000
    -126 0.000000000
    -120 0.000002000
    -114 0.000002000
    -108 0.000006000
    -102 0.000022000
     -96 0.000030000
     -90 0.000036000
     -84 0.000058000
     -78 0.000024000
     -72 0.000012000
     -66 0.000014000
     -60 0.000002000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000002000
      18 0.000002000
      24 0.000010000
      30 0.000046000
      36 0.000262000
      42 0.000828000
      48 0.003022000
      54 0.007734000
      60 0.015006000
      66 0.023090000
      72 0.031816000
      78 0.054294000
      84 0.105052000
      90 0.170382000
      96 0.198646000
     102 0.168516000
     108 0.107628000
     114 0.054186000
     120 0.024540000
     126 0.011648000
     132 0.006332000
     138 0.004224000
     144 0.003202000
     150 0.002438000
     156 0.001964000
     162 0.001632000
     168 0.001236000
     174 0.000930000
