#ARG199-5  Hist_02086
     -180 0.158114000
     -174 0.113028000
     -168 0.061746000
     -162 0.026468000
     -156 0.009712000
     -150 0.003262000
     -144 0.001074000
     -138 0.000494000
     -132 0.000210000
     -126 0.000202000
     -120 0.000206000
     -114 0.000278000
     -108 0.000494000
     -102 0.000992000
      -96 0.002190000
      -90 0.005056000
      -84 0.010458000
      -78 0.017130000
      -72 0.022250000
      -66 0.022794000
      -60 0.018058000
      -54 0.011310000
      -48 0.005796000
      -42 0.002460000
      -36 0.000832000
      -30 0.000266000
      -24 0.000084000
      -18 0.000042000
      -12 0.000016000
       -6 0.000008000
        0 0.000012000
        6 0.000012000
       12 0.000026000
       18 0.000034000
       24 0.000082000
       30 0.000214000
       36 0.000634000
       42 0.001768000
       48 0.003806000
       54 0.007108000
       60 0.010586000
       66 0.011532000
       72 0.009750000
       78 0.006414000
       84 0.003488000
       90 0.001832000
       96 0.000858000
      102 0.000534000
      108 0.000326000
      114 0.000248000
      120 0.000316000
      126 0.000548000
      132 0.001106000
      138 0.002904000
      144 0.007694000
      150 0.018458000
      156 0.041366000
      162 0.079980000
      168 0.129410000
      174 0.163924000
