#ASN88-4  Hist_00922
    -180 0.003358000
    -174 0.001648000
    -168 0.001010000
    -162 0.001016000
    -156 0.000964000
    -150 0.000846000
    -144 0.000886000
    -138 0.000904000
    -132 0.000960000
    -126 0.000862000
    -120 0.000836000
    -114 0.000720000
    -108 0.000602000
    -102 0.000432000
     -96 0.000390000
     -90 0.000360000
     -84 0.000314000
     -78 0.000256000
     -72 0.000164000
     -66 0.000126000
     -60 0.000098000
     -54 0.000086000
     -48 0.000056000
     -42 0.000054000
     -36 0.000052000
     -30 0.000060000
     -24 0.000058000
     -18 0.000050000
     -12 0.000052000
      -6 0.000048000
       0 0.000066000
       6 0.000044000
      12 0.000098000
      18 0.000166000
      24 0.000182000
      30 0.000388000
      36 0.000628000
      42 0.001078000
      48 0.001698000
      54 0.002538000
      60 0.003196000
      66 0.003522000
      72 0.003718000
      78 0.004036000
      84 0.005218000
      90 0.009830000
      96 0.021426000
     102 0.043012000
     108 0.074734000
     114 0.104886000
     120 0.123786000
     126 0.126578000
     132 0.115448000
     138 0.097956000
     144 0.080288000
     150 0.063050000
     156 0.044644000
     162 0.028084000
     168 0.015200000
     174 0.007234000
