#ARG207-3  Hist_02170
     -180 0.073316000
     -174 0.073894000
     -168 0.054228000
     -162 0.030434000
     -156 0.013862000
     -150 0.005322000
     -144 0.001978000
     -138 0.000840000
     -132 0.000434000
     -126 0.000368000
     -120 0.000454000
     -114 0.000846000
     -108 0.001702000
     -102 0.004012000
      -96 0.009790000
      -90 0.023046000
      -84 0.047746000
      -78 0.079646000
      -72 0.099468000
      -66 0.091444000
      -60 0.062604000
      -54 0.031996000
      -48 0.012770000
      -42 0.004232000
      -36 0.001144000
      -30 0.000350000
      -24 0.000076000
      -18 0.000026000
      -12 0.000016000
       -6 0.000006000
        0 0.000010000
        6 0.000010000
       12 0.000026000
       18 0.000098000
       24 0.000332000
       30 0.000924000
       36 0.002848000
       42 0.007804000
       48 0.016388000
       54 0.028064000
       60 0.037432000
       66 0.037948000
       72 0.028020000
       78 0.015206000
       84 0.006602000
       90 0.002536000
       96 0.000716000
      102 0.000238000
      108 0.000076000
      114 0.000034000
      120 0.000012000
      126 0.000014000
      132 0.000012000
      138 0.000034000
      144 0.000112000
      150 0.000534000
      156 0.002494000
      162 0.009036000
      168 0.025262000
      174 0.051128000
