#LEU19-3  Hist_00204
    -180 0.052742000
    -174 0.047216000
    -168 0.033854000
    -162 0.019418000
    -156 0.009148000
    -150 0.003690000
    -144 0.001436000
    -138 0.000694000
    -132 0.000426000
    -126 0.000372000
    -120 0.000482000
    -114 0.000842000
    -108 0.001896000
    -102 0.004948000
     -96 0.013030000
     -90 0.030614000
     -84 0.063114000
     -78 0.109830000
     -72 0.150860000
     -66 0.150514000
     -60 0.111060000
     -54 0.060448000
     -48 0.024064000
     -42 0.007692000
     -36 0.002100000
     -30 0.000550000
     -24 0.000114000
     -18 0.000020000
     -12 0.000010000
      -6 0.000008000
       0 0.000002000
       6 0.000006000
      12 0.000006000
      18 0.000018000
      24 0.000018000
      30 0.000052000
      36 0.000082000
      42 0.000208000
      48 0.000448000
      54 0.000872000
      60 0.001248000
      66 0.001588000
      72 0.001462000
      78 0.001236000
      84 0.000700000
      90 0.000360000
      96 0.000126000
     102 0.000050000
     108 0.000014000
     114 0.000004000
     120 0.000004000
     126 0.000006000
     132 0.000014000
     138 0.000050000
     144 0.000210000
     150 0.001014000
     156 0.004474000
     162 0.012950000
     168 0.027558000
     174 0.044028000
