#ARG14-5  Hist_00156
    -180 0.023940000
    -174 0.018978000
    -168 0.011928000
    -162 0.006088000
    -156 0.002850000
    -150 0.001232000
    -144 0.000624000
    -138 0.000304000
    -132 0.000208000
    -126 0.000206000
    -120 0.000206000
    -114 0.000382000
    -108 0.000744000
    -102 0.001660000
     -96 0.004354000
     -90 0.010052000
     -84 0.023240000
     -78 0.043282000
     -72 0.065024000
     -66 0.080896000
     -60 0.083236000
     -54 0.068882000
     -48 0.044072000
     -42 0.021406000
     -36 0.008492000
     -30 0.002848000
     -24 0.000874000
     -18 0.000354000
     -12 0.000106000
      -6 0.000062000
       0 0.000046000
       6 0.000076000
      12 0.000108000
      18 0.000248000
      24 0.000760000
      30 0.002166000
      36 0.006610000
      42 0.018114000
      48 0.039202000
      54 0.066996000
      60 0.085926000
      66 0.082598000
      72 0.059472000
      78 0.031692000
      84 0.013380000
      90 0.004330000
      96 0.001326000
     102 0.000432000
     108 0.000156000
     114 0.000098000
     120 0.000084000
     126 0.000096000
     132 0.000156000
     138 0.000350000
     144 0.000826000
     150 0.002100000
     156 0.004740000
     162 0.010310000
     168 0.017822000
     174 0.023250000
