#LEU188-3  Hist_01970
     -180 0.001390000
     -174 0.001070000
     -168 0.000722000
     -162 0.000508000
     -156 0.000262000
     -150 0.000152000
     -144 0.000126000
     -138 0.000110000
     -132 0.000138000
     -126 0.000244000
     -120 0.000496000
     -114 0.001170000
     -108 0.002884000
     -102 0.005936000
      -96 0.009042000
      -90 0.011700000
      -84 0.018398000
      -78 0.044402000
      -72 0.112414000
      -66 0.216406000
      -60 0.266358000
      -54 0.194300000
      -48 0.083990000
      -42 0.021990000
      -36 0.003594000
      -30 0.000430000
      -24 0.000036000
      -18 0.000004000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000004000
      156 0.000020000
      162 0.000122000
      168 0.000472000
      174 0.001110000
