#LYS119-4  Hist_01254
     -180 0.143040000
     -174 0.136430000
     -168 0.100242000
     -162 0.057272000
     -156 0.025694000
     -150 0.009662000
     -144 0.003358000
     -138 0.001210000
     -132 0.000478000
     -126 0.000226000
     -120 0.000188000
     -114 0.000250000
     -108 0.000402000
     -102 0.000930000
      -96 0.002176000
      -90 0.006006000
      -84 0.014906000
      -78 0.031996000
      -72 0.048386000
      -66 0.046576000
      -60 0.027498000
      -54 0.010826000
      -48 0.003092000
      -42 0.000772000
      -36 0.000198000
      -30 0.000032000
      -24 0.000008000
      -18 0.000002000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000002000
       18 0.000002000
       24 0.000024000
       30 0.000138000
       36 0.000528000
       42 0.001824000
       48 0.004206000
       54 0.007536000
       60 0.009348000
       66 0.009004000
       72 0.006830000
       78 0.004184000
       84 0.002414000
       90 0.001232000
       96 0.000744000
      102 0.000424000
      108 0.000236000
      114 0.000192000
      120 0.000204000
      126 0.000298000
      132 0.000574000
      138 0.001362000
      144 0.003398000
      150 0.009022000
      156 0.021850000
      162 0.045038000
      168 0.079482000
      174 0.118048000
