#GLN106-3  Hist_01110
     -180 0.012352000
     -174 0.009636000
     -168 0.005942000
     -162 0.003106000
     -156 0.001442000
     -150 0.000640000
     -144 0.000288000
     -138 0.000170000
     -132 0.000166000
     -126 0.000300000
     -120 0.000712000
     -114 0.001374000
     -108 0.002344000
     -102 0.003286000
      -96 0.005656000
      -90 0.012636000
      -84 0.031124000
      -78 0.065776000
      -72 0.115276000
      -66 0.150588000
      -60 0.137972000
      -54 0.089478000
      -48 0.042784000
      -42 0.016610000
      -36 0.005386000
      -30 0.001670000
      -24 0.000552000
      -18 0.000140000
      -12 0.000072000
       -6 0.000020000
        0 0.000018000
        6 0.000022000
       12 0.000042000
       18 0.000066000
       24 0.000278000
       30 0.000810000
       36 0.002528000
       42 0.007830000
       48 0.019794000
       54 0.038922000
       60 0.054812000
       66 0.054432000
       72 0.039768000
       78 0.020586000
       84 0.007616000
       90 0.002330000
       96 0.000666000
      102 0.000178000
      108 0.000058000
      114 0.000028000
      120 0.000030000
      126 0.000026000
      132 0.000042000
      138 0.000090000
      144 0.000302000
      150 0.001008000
      156 0.002556000
      162 0.005812000
      168 0.009318000
      174 0.012534000
