#GLN157-1  Hist_01648
     -180 0.000096000
     -174 0.000016000
     -168 0.000002000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000002000
       54 0.000010000
       60 0.000054000
       66 0.000224000
       72 0.000920000
       78 0.003288000
       84 0.009042000
       90 0.020882000
       96 0.041186000
      102 0.070146000
      108 0.104782000
      114 0.137398000
      120 0.156872000
      126 0.155442000
      132 0.128170000
      138 0.087052000
      144 0.048004000
      150 0.022506000
      156 0.008848000
      162 0.003490000
      168 0.001252000
      174 0.000316000
