#GLN157-0  Hist_01646
     -180 0.000010000
     -174 0.000072000
     -168 0.000570000
     -162 0.003030000
     -156 0.008804000
     -150 0.018596000
     -144 0.029944000
     -138 0.039886000
     -132 0.048566000
     -126 0.054570000
     -120 0.060600000
     -114 0.069746000
     -108 0.084288000
     -102 0.102844000
      -96 0.122424000
      -90 0.128254000
      -84 0.110292000
      -78 0.071862000
      -72 0.032666000
      -66 0.010450000
      -60 0.002164000
      -54 0.000320000
      -48 0.000040000
      -42 0.000002000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
