#GLN61-5  Hist_00654
    -180 0.048312000
    -174 0.044090000
    -168 0.037322000
    -162 0.031078000
    -156 0.024996000
    -150 0.019712000
    -144 0.016042000
    -138 0.012614000
    -132 0.010240000
    -126 0.008434000
    -120 0.007594000
    -114 0.007416000
    -108 0.008282000
    -102 0.009582000
     -96 0.011410000
     -90 0.014136000
     -84 0.016020000
     -78 0.017042000
     -72 0.016252000
     -66 0.014300000
     -60 0.011086000
     -54 0.008420000
     -48 0.005600000
     -42 0.003542000
     -36 0.002134000
     -30 0.001346000
     -24 0.000950000
     -18 0.000720000
     -12 0.000682000
      -6 0.000640000
       0 0.000548000
       6 0.000694000
      12 0.000684000
      18 0.000806000
      24 0.000988000
      30 0.001280000
      36 0.001496000
      42 0.002070000
      48 0.002504000
      54 0.003044000
      60 0.003448000
      66 0.004080000
      72 0.005466000
      78 0.008728000
      84 0.015462000
      90 0.024696000
      96 0.034302000
     102 0.039630000
     108 0.038290000
     114 0.032638000
     120 0.027252000
     126 0.023318000
     132 0.023412000
     138 0.025768000
     144 0.031314000
     150 0.038472000
     156 0.045500000
     162 0.049878000
     168 0.052396000
     174 0.051842000
