#GLY115-0  Hist_01210
     -180 0.001222000
     -174 0.001112000
     -168 0.000952000
     -162 0.000888000
     -156 0.000808000
     -150 0.000760000
     -144 0.000744000
     -138 0.000700000
     -132 0.000692000
     -126 0.000620000
     -120 0.000656000
     -114 0.000770000
     -108 0.000786000
     -102 0.000778000
      -96 0.000738000
      -90 0.000664000
      -84 0.000536000
      -78 0.000310000
      -72 0.000166000
      -66 0.000106000
      -60 0.000072000
      -54 0.000094000
      -48 0.000084000
      -42 0.000034000
      -36 0.000024000
      -30 0.000014000
      -24 0.000006000
      -18 0.000002000
      -12 0.000008000
       -6 0.000006000
        0 0.000012000
        6 0.000024000
       12 0.000076000
       18 0.000370000
       24 0.001588000
       30 0.006622000
       36 0.023486000
       42 0.070066000
       48 0.152760000
       54 0.231532000
       60 0.234046000
       66 0.156166000
       72 0.070716000
       78 0.022436000
       84 0.005740000
       90 0.001518000
       96 0.000406000
      102 0.000218000
      108 0.000196000
      114 0.000176000
      120 0.000190000
      126 0.000234000
      132 0.000328000
      138 0.000438000
      144 0.000516000
      150 0.000822000
      156 0.000958000
      162 0.001252000
      168 0.001410000
      174 0.001346000
