#THR12-3  Hist_00132
    -180 0.190446000
    -174 0.142884000
    -168 0.076024000
    -162 0.030362000
    -156 0.009648000
    -150 0.002588000
    -144 0.000608000
    -138 0.000200000
    -132 0.000046000
    -126 0.000022000
    -120 0.000020000
    -114 0.000028000
    -108 0.000048000
    -102 0.000206000
     -96 0.000712000
     -90 0.002240000
     -84 0.006732000
     -78 0.015534000
     -72 0.025368000
     -66 0.027798000
     -60 0.021192000
     -54 0.010930000
     -48 0.003810000
     -42 0.000916000
     -36 0.000210000
     -30 0.000032000
     -24 0.000004000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000004000
      24 0.000006000
      30 0.000052000
      36 0.000200000
      42 0.000784000
      48 0.002614000
      54 0.006286000
      60 0.010124000
      66 0.011442000
      72 0.008564000
      78 0.004678000
      84 0.001910000
      90 0.000586000
      96 0.000212000
     102 0.000068000
     108 0.000018000
     114 0.000018000
     120 0.000032000
     126 0.000026000
     132 0.000098000
     138 0.000298000
     144 0.001416000
     150 0.005798000
     156 0.020110000
     162 0.056384000
     168 0.119342000
     174 0.180322000
