#GLN117-1  Hist_01224
     -180 0.008742000
     -174 0.002780000
     -168 0.000802000
     -162 0.000206000
     -156 0.000038000
     -150 0.000010000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000004000
       72 0.000020000
       78 0.000046000
       84 0.000168000
       90 0.000524000
       96 0.001896000
      102 0.005464000
      108 0.013192000
      114 0.029344000
      120 0.055348000
      126 0.086554000
      132 0.115054000
      138 0.134312000
      144 0.141186000
      150 0.136178000
      156 0.115198000
      162 0.082212000
      168 0.048156000
      174 0.022566000
