#ARG113-4  Hist_01192
     -180 0.157588000
     -174 0.178964000
     -168 0.156208000
     -162 0.091034000
     -156 0.034754000
     -150 0.009280000
     -144 0.002224000
     -138 0.000630000
     -132 0.000190000
     -126 0.000098000
     -120 0.000060000
     -114 0.000102000
     -108 0.000122000
     -102 0.000266000
      -96 0.000740000
      -90 0.001820000
      -84 0.004182000
      -78 0.006986000
      -72 0.007188000
      -66 0.004262000
      -60 0.001658000
      -54 0.000480000
      -48 0.000102000
      -42 0.000032000
      -36 0.000008000
      -30 0.000004000
      -24 0.000000000
      -18 0.000000000
      -12 0.000002000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000004000
       36 0.000020000
       42 0.000048000
       48 0.000154000
       54 0.000420000
       60 0.000930000
       66 0.001406000
       72 0.001588000
       78 0.001342000
       84 0.000930000
       90 0.000526000
       96 0.000302000
      102 0.000174000
      108 0.000082000
      114 0.000084000
      120 0.000138000
      126 0.000240000
      132 0.000600000
      138 0.001910000
      144 0.005716000
      150 0.015398000
      156 0.033986000
      162 0.059974000
      168 0.090850000
      174 0.124194000
