#VAL176-1  Hist_01844
     -180 0.000108000
     -174 0.000026000
     -168 0.000002000
     -162 0.000002000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000002000
       -6 0.000002000
        0 0.000008000
        6 0.000024000
       12 0.000046000
       18 0.000056000
       24 0.000100000
       30 0.000096000
       36 0.000100000
       42 0.000084000
       48 0.000064000
       54 0.000058000
       60 0.000058000
       66 0.000078000
       72 0.000084000
       78 0.000160000
       84 0.000302000
       90 0.000708000
       96 0.002596000
      102 0.009366000
      108 0.030740000
      114 0.082174000
      120 0.165008000
      126 0.232828000
      132 0.226162000
      138 0.148944000
      144 0.066434000
      150 0.022298000
      156 0.007276000
      162 0.002710000
      168 0.000950000
      174 0.000346000
