#GLY201-0  Hist_02104
     -180 0.000438000
     -174 0.000628000
     -168 0.000842000
     -162 0.001152000
     -156 0.001386000
     -150 0.001858000
     -144 0.002744000
     -138 0.003998000
     -132 0.005714000
     -126 0.008186000
     -120 0.012220000
     -114 0.016968000
     -108 0.024302000
     -102 0.032558000
      -96 0.044718000
      -90 0.056410000
      -84 0.066680000
      -78 0.069194000
      -72 0.061866000
      -66 0.046428000
      -60 0.028102000
      -54 0.013754000
      -48 0.005462000
      -42 0.001906000
      -36 0.000526000
      -30 0.000194000
      -24 0.000074000
      -18 0.000044000
      -12 0.000034000
       -6 0.000042000
        0 0.000080000
        6 0.000124000
       12 0.000276000
       18 0.000570000
       24 0.001328000
       30 0.003310000
       36 0.007858000
       42 0.017358000
       48 0.034706000
       54 0.059774000
       60 0.085394000
       66 0.097272000
       72 0.083818000
       78 0.054542000
       84 0.026804000
       90 0.011416000
       96 0.004122000
      102 0.001426000
      108 0.000408000
      114 0.000206000
      120 0.000056000
      126 0.000044000
      132 0.000048000
      138 0.000028000
      144 0.000040000
      150 0.000026000
      156 0.000050000
      162 0.000072000
      168 0.000136000
      174 0.000280000
