#GLU164-4  Hist_01734
     -180 0.103512000
     -174 0.110752000
     -168 0.110592000
     -162 0.103940000
     -156 0.086640000
     -150 0.058796000
     -144 0.033660000
     -138 0.017346000
     -132 0.011178000
     -126 0.009632000
     -120 0.011454000
     -114 0.013918000
     -108 0.015176000
     -102 0.012780000
      -96 0.008182000
      -90 0.003538000
      -84 0.001190000
      -78 0.000302000
      -72 0.000060000
      -66 0.000010000
      -60 0.000006000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000022000
       48 0.000092000
       54 0.000334000
       60 0.001304000
       66 0.003270000
       72 0.006800000
       78 0.010966000
       84 0.011720000
       90 0.008856000
       96 0.005318000
      102 0.002982000
      108 0.002186000
      114 0.001886000
      120 0.001796000
      126 0.002488000
      132 0.003604000
      138 0.005474000
      144 0.008738000
      150 0.013738000
      156 0.021902000
      162 0.035434000
      168 0.056666000
      174 0.081760000
