#GLN92-4  Hist_00964
    -180 0.239904000
    -174 0.199830000
    -168 0.113264000
    -162 0.044018000
    -156 0.012572000
    -150 0.003008000
    -144 0.000848000
    -138 0.000254000
    -132 0.000130000
    -126 0.000112000
    -120 0.000072000
    -114 0.000158000
    -108 0.000160000
    -102 0.000268000
     -96 0.000394000
     -90 0.000742000
     -84 0.001278000
     -78 0.002326000
     -72 0.003156000
     -66 0.003512000
     -60 0.003130000
     -54 0.001982000
     -48 0.000892000
     -42 0.000344000
     -36 0.000140000
     -30 0.000028000
     -24 0.000010000
     -18 0.000004000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000008000
      30 0.000012000
      36 0.000044000
      42 0.000158000
      48 0.000440000
      54 0.000750000
      60 0.000920000
      66 0.000938000
      72 0.000602000
      78 0.000382000
      84 0.000192000
      90 0.000084000
      96 0.000058000
     102 0.000022000
     108 0.000028000
     114 0.000020000
     120 0.000014000
     126 0.000038000
     132 0.000064000
     138 0.000198000
     144 0.000654000
     150 0.002780000
     156 0.011378000
     162 0.041412000
     168 0.109656000
     174 0.196612000
