#ARG57-6  Hist_00604
    -180 0.037392000
    -174 0.036552000
    -168 0.030782000
    -162 0.022016000
    -156 0.013952000
    -150 0.008284000
    -144 0.004472000
    -138 0.002484000
    -132 0.001804000
    -126 0.002258000
    -120 0.004136000
    -114 0.008702000
    -108 0.017898000
    -102 0.035170000
     -96 0.062874000
     -90 0.096608000
     -84 0.124904000
     -78 0.126436000
     -72 0.100528000
     -66 0.059408000
     -60 0.027162000
     -54 0.009794000
     -48 0.002974000
     -42 0.000704000
     -36 0.000160000
     -30 0.000038000
     -24 0.000006000
     -18 0.000004000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000002000
      18 0.000000000
      24 0.000006000
      30 0.000022000
      36 0.000068000
      42 0.000148000
      48 0.000442000
      54 0.000960000
      60 0.001688000
      66 0.002484000
      72 0.003010000
      78 0.003238000
      84 0.003182000
      90 0.003130000
      96 0.003182000
     102 0.003452000
     108 0.003662000
     114 0.003956000
     120 0.004704000
     126 0.005282000
     132 0.006092000
     138 0.007080000
     144 0.008220000
     150 0.010152000
     156 0.013042000
     162 0.018256000
     168 0.024826000
     174 0.032212000
