#GLY148-0  Hist_01558
     -180 0.081032000
     -174 0.092716000
     -168 0.097526000
     -162 0.094534000
     -156 0.087800000
     -150 0.076938000
     -144 0.063370000
     -138 0.051330000
     -132 0.040552000
     -126 0.030528000
     -120 0.023186000
     -114 0.017788000
     -108 0.013116000
     -102 0.010370000
      -96 0.008372000
      -90 0.007072000
      -84 0.005886000
      -78 0.004380000
      -72 0.002966000
      -66 0.001572000
      -60 0.000766000
      -54 0.000312000
      -48 0.000114000
      -42 0.000016000
      -36 0.000006000
      -30 0.000002000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000006000
       66 0.000008000
       72 0.000016000
       78 0.000044000
       84 0.000014000
       90 0.000046000
       96 0.000058000
      102 0.000112000
      108 0.000178000
      114 0.000378000
      120 0.000636000
      126 0.001246000
      132 0.002244000
      138 0.003918000
      144 0.006542000
      150 0.011342000
      156 0.018590000
      162 0.031046000
      168 0.047050000
      174 0.064276000
