#THR80-1  Hist_00832
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000004000
      72 0.000026000
      78 0.000082000
      84 0.000308000
      90 0.000644000
      96 0.001250000
     102 0.002342000
     108 0.006028000
     114 0.016424000
     120 0.039800000
     126 0.089940000
     132 0.186098000
     138 0.277092000
     144 0.239098000
     150 0.109790000
     156 0.026786000
     162 0.003912000
     168 0.000356000
     174 0.000020000
