#THR179-3  Hist_01874
     -180 0.002816000
     -174 0.002350000
     -168 0.001774000
     -162 0.001220000
     -156 0.000644000
     -150 0.000374000
     -144 0.000170000
     -138 0.000070000
     -132 0.000020000
     -126 0.000006000
     -120 0.000006000
     -114 0.000006000
     -108 0.000004000
     -102 0.000006000
      -96 0.000016000
      -90 0.000050000
      -84 0.000130000
      -78 0.000378000
      -72 0.000562000
      -66 0.000558000
      -60 0.000332000
      -54 0.000118000
      -48 0.000060000
      -42 0.000024000
      -36 0.000010000
      -30 0.000004000
      -24 0.000002000
      -18 0.000000000
      -12 0.000002000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000004000
       18 0.000078000
       24 0.000598000
       30 0.003846000
       36 0.019854000
       42 0.068334000
       48 0.162022000
       54 0.246982000
       60 0.240912000
       66 0.148710000
       72 0.062226000
       78 0.020912000
       84 0.006542000
       90 0.001912000
       96 0.000424000
      102 0.000094000
      108 0.000014000
      114 0.000008000
      120 0.000000000
      126 0.000000000
      132 0.000002000
      138 0.000014000
      144 0.000018000
      150 0.000078000
      156 0.000232000
      162 0.000582000
      168 0.001464000
      174 0.002426000
