#GLN106-4  Hist_01112
     -180 0.060890122
     -174 0.057016114
     -168 0.044058088
     -162 0.028680057
     -156 0.016400033
     -150 0.008700017
     -144 0.004602009
     -138 0.002638005
     -132 0.001708003
     -126 0.001370003
     -120 0.001338003
     -114 0.001762004
     -108 0.002668005
     -102 0.004952010
      -96 0.009948020
      -90 0.020136040
      -84 0.039036078
      -78 0.065524131
      -72 0.087596175
      -66 0.089236178
      -60 0.066824134
      -54 0.037292075
      -48 0.016052032
      -42 0.005508011
      -36 0.001728003
      -30 0.000554001
      -24 0.000160000
      -18 0.000044000
      -12 0.000018000
       -6 0.000004000
        0 0.000006000
        6 0.000008000
       12 0.000014000
       18 0.000020000
       24 0.000104000
       30 0.000358001
       36 0.001210002
       42 0.003274007
       48 0.006998014
       54 0.010512021
       60 0.012874026
       66 0.016140032
       72 0.022928046
       78 0.028058056
       84 0.025812052
       90 0.017524035
       96 0.009636019
      102 0.004762010
      108 0.002422005
      114 0.001352003
      120 0.001172002
      126 0.001068002
      132 0.001436003
      138 0.002674005
      144 0.004826010
      150 0.009584019
      156 0.016688033
      162 0.027076054
      168 0.041054082
      174 0.053966108
