#ASN83-0  Hist_00860
    -180 0.000000000
    -174 0.000004000
    -168 0.000046000
    -162 0.000240000
    -156 0.000994000
    -150 0.002884000
    -144 0.004912000
    -138 0.005952000
    -132 0.005664000
    -126 0.004880000
    -120 0.004532000
    -114 0.005200000
    -108 0.008406000
    -102 0.017524000
     -96 0.038530000
     -90 0.079976000
     -84 0.143048000
     -78 0.202174000
     -72 0.209446000
     -66 0.152724000
     -60 0.077764000
     -54 0.027312000
     -48 0.006450000
     -42 0.001148000
     -36 0.000166000
     -30 0.000022000
     -24 0.000002000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
