#THR12-0  Hist_00126
    -180 0.000000000
    -174 0.000000000
    -168 0.000002000
    -162 0.000012000
    -156 0.000060000
    -150 0.000208000
    -144 0.000720000
    -138 0.001732000
    -132 0.003168000
    -126 0.005426000
    -120 0.008880000
    -114 0.014468000
    -108 0.026024000
    -102 0.047838000
     -96 0.086202000
     -90 0.138694000
     -84 0.186338000
     -78 0.194576000
     -72 0.152572000
     -66 0.086360000
     -60 0.034330000
     -54 0.010032000
     -48 0.002034000
     -42 0.000286000
     -36 0.000034000
     -30 0.000004000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
