#THR179-4  Hist_01876
     -180 0.018052000
     -174 0.027700000
     -168 0.042804000
     -162 0.062802000
     -156 0.086022000
     -150 0.107196000
     -144 0.119224000
     -138 0.116978000
     -132 0.102380000
     -126 0.082134000
     -120 0.059184000
     -114 0.037172000
     -108 0.020224000
     -102 0.009760000
      -96 0.003868000
      -90 0.001330000
      -84 0.000408000
      -78 0.000166000
      -72 0.000124000
      -66 0.000104000
      -60 0.000114000
      -54 0.000094000
      -48 0.000062000
      -42 0.000038000
      -36 0.000024000
      -30 0.000018000
      -24 0.000012000
      -18 0.000004000
      -12 0.000002000
       -6 0.000004000
        0 0.000006000
        6 0.000004000
       12 0.000004000
       18 0.000020000
       24 0.000044000
       30 0.000104000
       36 0.000366000
       42 0.001030000
       48 0.002846000
       54 0.006094000
       60 0.009998000
       66 0.012276000
       72 0.011902000
       78 0.009310000
       84 0.006302000
       90 0.004206000
       96 0.002552000
      102 0.001674000
      108 0.001270000
      114 0.000974000
      120 0.000910000
      126 0.000772000
      132 0.000788000
      138 0.000806000
      144 0.000998000
      150 0.001366000
      156 0.002464000
      162 0.004192000
      168 0.007078000
      174 0.011640000
