#LEU89-1  Hist_00928
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000010000
     -72 0.000152000
     -66 0.001694000
     -60 0.012246000
     -54 0.055410000
     -48 0.148564000
     -42 0.251900000
     -36 0.259648000
     -30 0.170200000
     -24 0.073210000
     -18 0.021250000
     -12 0.004622000
      -6 0.000892000
       0 0.000166000
       6 0.000030000
      12 0.000004000
      18 0.000000000
      24 0.000000000
      30 0.000002000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
