#THR26-0  Hist_00274
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000004000
    -144 0.000000000
    -138 0.000038000
    -132 0.000054000
    -126 0.000120000
    -120 0.000242000
    -114 0.000450000
    -108 0.001072000
    -102 0.003102000
     -96 0.008848000
     -90 0.024744000
     -84 0.060970000
     -78 0.130788000
     -72 0.220256000
     -66 0.254228000
     -60 0.185312000
     -54 0.082776000
     -48 0.022414000
     -42 0.004070000
     -36 0.000476000
     -30 0.000034000
     -24 0.000002000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
