#PRO108-1  Hist_01136
     -180 0.000270000
     -174 0.000036000
     -168 0.000004000
     -162 0.000002000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000004000
       12 0.000014000
       18 0.000026000
       24 0.000064000
       30 0.000146000
       36 0.000236000
       42 0.000492000
       48 0.000740000
       54 0.001136000
       60 0.001708000
       66 0.002406000
       72 0.003554000
       78 0.005776000
       84 0.009300000
       90 0.015830000
       96 0.026062000
      102 0.041226000
      108 0.063606000
      114 0.091240000
      120 0.121564000
      126 0.144224000
      132 0.148532000
      138 0.128300000
      144 0.094330000
      150 0.055290000
      156 0.027418000
      162 0.011246000
      168 0.003962000
      174 0.001256000
