#VAL163-3  Hist_01724
     -180 0.138914000
     -174 0.147190000
     -168 0.106868000
     -162 0.054442000
     -156 0.020460000
     -150 0.006148000
     -144 0.001682000
     -138 0.000448000
     -132 0.000158000
     -126 0.000106000
     -120 0.000082000
     -114 0.000062000
     -108 0.000130000
     -102 0.000490000
      -96 0.001280000
      -90 0.004026000
      -84 0.011332000
      -78 0.027356000
      -72 0.048352000
      -66 0.059856000
      -60 0.052296000
      -54 0.030984000
      -48 0.012918000
      -42 0.004448000
      -36 0.001016000
      -30 0.000238000
      -24 0.000092000
      -18 0.000040000
      -12 0.000004000
       -6 0.000016000
        0 0.000014000
        6 0.000016000
       12 0.000030000
       18 0.000112000
       24 0.000342000
       30 0.001284000
       36 0.004340000
       42 0.011058000
       48 0.020096000
       54 0.023470000
       60 0.018544000
       66 0.010278000
       72 0.004314000
       78 0.001624000
       84 0.000436000
       90 0.000122000
       96 0.000044000
      102 0.000012000
      108 0.000002000
      114 0.000002000
      120 0.000008000
      126 0.000010000
      132 0.000072000
      138 0.000274000
      144 0.000996000
      150 0.003182000
      156 0.008694000
      162 0.020538000
      168 0.046516000
      174 0.092136000
