#LYS154-7  Hist_01620
     -180 0.055008000
     -174 0.045060000
     -168 0.030178000
     -162 0.017776000
     -156 0.009358000
     -150 0.004734000
     -144 0.002292000
     -138 0.001192000
     -132 0.000792000
     -126 0.000608000
     -120 0.000636000
     -114 0.000796000
     -108 0.001326000
     -102 0.002420000
      -96 0.004974000
      -90 0.009762000
      -84 0.018958000
      -78 0.031580000
      -72 0.045740000
      -66 0.054810000
      -60 0.053830000
      -54 0.044204000
      -48 0.030162000
      -42 0.017760000
      -36 0.009482000
      -30 0.004666000
      -24 0.002204000
      -18 0.001188000
      -12 0.000736000
       -6 0.000650000
        0 0.000598000
        6 0.000776000
       12 0.001176000
       18 0.002234000
       24 0.004600000
       30 0.009262000
       36 0.017706000
       42 0.029878000
       48 0.042832000
       54 0.052864000
       60 0.054276000
       66 0.045034000
       72 0.031106000
       78 0.018414000
       84 0.009670000
       90 0.004824000
       96 0.002380000
      102 0.001306000
      108 0.000798000
      114 0.000594000
      120 0.000602000
      126 0.000722000
      132 0.001302000
      138 0.002242000
      144 0.004708000
      150 0.009258000
      156 0.017996000
      162 0.030520000
      168 0.044592000
      174 0.054848000
