#THR103-3  Hist_01080
     -180 0.020056000
     -174 0.017696000
     -168 0.011650000
     -162 0.005676000
     -156 0.002264000
     -150 0.000736000
     -144 0.000298000
     -138 0.000096000
     -132 0.000054000
     -126 0.000036000
     -120 0.000040000
     -114 0.000050000
     -108 0.000120000
     -102 0.000490000
      -96 0.002104000
      -90 0.007990000
      -84 0.029056000
      -78 0.075532000
      -72 0.144422000
      -66 0.189932000
      -60 0.170392000
      -54 0.103512000
      -48 0.041750000
      -42 0.011672000
      -36 0.002384000
      -30 0.000474000
      -24 0.000092000
      -18 0.000020000
      -12 0.000006000
       -6 0.000002000
        0 0.000006000
        6 0.000002000
       12 0.000004000
       18 0.000008000
       24 0.000068000
       30 0.000192000
       36 0.000754000
       42 0.002560000
       48 0.006950000
       54 0.015410000
       60 0.026252000
       66 0.031366000
       72 0.024584000
       78 0.012208000
       84 0.003948000
       90 0.001084000
       96 0.000190000
      102 0.000056000
      108 0.000008000
      114 0.000002000
      120 0.000002000
      126 0.000006000
      132 0.000012000
      138 0.000058000
      144 0.000218000
      150 0.000766000
      156 0.002100000
      162 0.005356000
      168 0.010814000
      174 0.016414000
