#THR173-3  Hist_01820
     -180 0.114322000
     -174 0.063450000
     -168 0.031702000
     -162 0.014742000
     -156 0.005268000
     -150 0.001384000
     -144 0.000284000
     -138 0.000040000
     -132 0.000010000
     -126 0.000008000
     -120 0.000008000
     -114 0.000018000
     -108 0.000040000
     -102 0.000062000
      -96 0.000208000
      -90 0.000648000
      -84 0.001554000
      -78 0.003654000
      -72 0.005562000
      -66 0.007246000
      -60 0.006014000
      -54 0.003670000
      -48 0.001618000
      -42 0.000390000
      -36 0.000078000
      -30 0.000020000
      -24 0.000010000
      -18 0.000000000
      -12 0.000002000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000012000
       30 0.000136000
       36 0.000790000
       42 0.003374000
       48 0.011780000
       54 0.029804000
       60 0.057632000
       66 0.077884000
       72 0.071826000
       78 0.044462000
       84 0.020098000
       90 0.007436000
       96 0.002440000
      102 0.000916000
      108 0.000554000
      114 0.000498000
      120 0.000670000
      126 0.001150000
      132 0.001848000
      138 0.003952000
      144 0.007406000
      150 0.014902000
      156 0.032720000
      162 0.071448000
      168 0.125234000
      174 0.149016000
