#THR91-3  Hist_00952
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000002000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000004000
    -132 0.000000000
    -126 0.000002000
    -120 0.000002000
    -114 0.000002000
    -108 0.000022000
    -102 0.000478000
     -96 0.004984000
     -90 0.031000000
     -84 0.117812000
     -78 0.246810000
     -72 0.285684000
     -66 0.192600000
     -60 0.084334000
     -54 0.027122000
     -48 0.007208000
     -42 0.001502000
     -36 0.000348000
     -30 0.000064000
     -24 0.000020000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
