#PRO100-0  Hist_01038
     -180 0.000016000
     -174 0.000022000
     -168 0.000020000
     -162 0.000058000
     -156 0.000062000
     -150 0.000066000
     -144 0.000102000
     -138 0.000152000
     -132 0.000150000
     -126 0.000188000
     -120 0.000268000
     -114 0.000512000
     -108 0.001260000
     -102 0.003338000
      -96 0.007794000
      -90 0.014292000
      -84 0.022086000
      -78 0.030398000
      -72 0.039570000
      -66 0.047580000
      -60 0.049850000
      -54 0.046332000
      -48 0.038016000
      -42 0.029926000
      -36 0.023532000
      -30 0.018928000
      -24 0.016962000
      -18 0.016524000
      -12 0.016534000
       -6 0.018282000
        0 0.020890000
        6 0.026208000
       12 0.032224000
       18 0.039428000
       24 0.048720000
       30 0.058196000
       36 0.068442000
       42 0.073720000
       48 0.068014000
       54 0.052436000
       60 0.034062000
       66 0.019456000
       72 0.009170000
       78 0.003436000
       84 0.001278000
       90 0.000544000
       96 0.000252000
      102 0.000164000
      108 0.000126000
      114 0.000070000
      120 0.000076000
      126 0.000064000
      132 0.000028000
      138 0.000030000
      144 0.000030000
      150 0.000022000
      156 0.000016000
      162 0.000026000
      168 0.000020000
      174 0.000032000
