#GLU65-1  Hist_00690
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000002000
      48 0.000008000
      54 0.000036000
      60 0.000084000
      66 0.000196000
      72 0.000588000
      78 0.001530000
      84 0.004146000
      90 0.009396000
      96 0.021156000
     102 0.041170000
     108 0.073240000
     114 0.119770000
     120 0.172724000
     126 0.202110000
     132 0.179900000
     138 0.111310000
     144 0.046424000
     150 0.013234000
     156 0.002588000
     162 0.000362000
     168 0.000024000
     174 0.000002000
