#GLY48-1  Hist_00516
    -180 0.034892000
    -174 0.022510000
    -168 0.014554000
    -162 0.009022000
    -156 0.005598000
    -150 0.003394000
    -144 0.002018000
    -138 0.001224000
    -132 0.000652000
    -126 0.000352000
    -120 0.000326000
    -114 0.000246000
    -108 0.000174000
    -102 0.000096000
     -96 0.000086000
     -90 0.000042000
     -84 0.000038000
     -78 0.000020000
     -72 0.000026000
     -66 0.000016000
     -60 0.000020000
     -54 0.000018000
     -48 0.000024000
     -42 0.000008000
     -36 0.000014000
     -30 0.000008000
     -24 0.000002000
     -18 0.000004000
     -12 0.000004000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000012000
      24 0.000020000
      30 0.000048000
      36 0.000080000
      42 0.000174000
      48 0.000306000
      54 0.000388000
      60 0.000526000
      66 0.000652000
      72 0.000742000
      78 0.000872000
      84 0.001286000
      90 0.001980000
      96 0.003202000
     102 0.005932000
     108 0.010558000
     114 0.017800000
     120 0.030792000
     126 0.050074000
     132 0.074528000
     138 0.099626000
     144 0.122156000
     150 0.131452000
     156 0.123278000
     162 0.101100000
     168 0.075260000
     174 0.051768000
