#ARG107-0  Hist_01118
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000002000
     -156 0.000004000
     -150 0.000008000
     -144 0.000002000
     -138 0.000030000
     -132 0.000046000
     -126 0.000078000
     -120 0.000112000
     -114 0.000212000
     -108 0.000594000
     -102 0.001692000
      -96 0.005068000
      -90 0.016416000
      -84 0.048976000
      -78 0.119884000
      -72 0.211938000
      -66 0.255042000
      -60 0.200552000
      -54 0.099158000
      -48 0.032016000
      -42 0.006944000
      -36 0.001062000
      -30 0.000150000
      -24 0.000014000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
