#MET145-3  Hist_01536
     -180 0.141250000
     -174 0.119396000
     -168 0.073016000
     -162 0.035596000
     -156 0.014042000
     -150 0.005134000
     -144 0.001818000
     -138 0.000750000
     -132 0.000364000
     -126 0.000284000
     -120 0.000304000
     -114 0.000418000
     -108 0.000838000
     -102 0.001982000
      -96 0.004752000
      -90 0.011028000
      -84 0.022430000
      -78 0.038126000
      -72 0.053068000
      -66 0.059660000
      -60 0.051972000
      -54 0.033258000
      -48 0.015970000
      -42 0.006016000
      -36 0.001930000
      -30 0.000556000
      -24 0.000150000
      -18 0.000060000
      -12 0.000030000
       -6 0.000006000
        0 0.000008000
        6 0.000006000
       12 0.000014000
       18 0.000008000
       24 0.000044000
       30 0.000144000
       36 0.000532000
       42 0.001538000
       48 0.003946000
       54 0.007502000
       60 0.010450000
       66 0.010530000
       72 0.008410000
       78 0.004742000
       84 0.002176000
       90 0.000788000
       96 0.000266000
      102 0.000078000
      108 0.000062000
      114 0.000038000
      120 0.000032000
      126 0.000038000
      132 0.000086000
      138 0.000284000
      144 0.001222000
      150 0.004128000
      156 0.013298000
      162 0.036482000
      168 0.076980000
      174 0.121964000
