#ARG107-6  Hist_01130
     -180 0.109262000
     -174 0.066104000
     -168 0.032874000
     -162 0.013676000
     -156 0.004580000
     -150 0.001576000
     -144 0.000658000
     -138 0.000588000
     -132 0.000958000
     -126 0.001492000
     -120 0.002648000
     -114 0.003874000
     -108 0.004710000
     -102 0.005356000
      -96 0.004874000
      -90 0.003754000
      -84 0.002374000
      -78 0.001208000
      -72 0.000598000
      -66 0.000206000
      -60 0.000072000
      -54 0.000022000
      -48 0.000004000
      -42 0.000002000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000002000
       42 0.000028000
       48 0.000118000
       54 0.000404000
       60 0.001320000
       66 0.003252000
       72 0.006586000
       78 0.010568000
       84 0.013672000
       90 0.015100000
       96 0.013304000
      102 0.010614000
      108 0.008098000
      114 0.006018000
      120 0.005420000
      126 0.006554000
      132 0.008974000
      138 0.014298000
      144 0.027628000
      150 0.053366000
      156 0.094366000
      162 0.136228000
      168 0.156712000
      174 0.145900000
