#THR195-3  Hist_02040
     -180 0.007580000
     -174 0.005452000
     -168 0.003226000
     -162 0.001690000
     -156 0.000628000
     -150 0.000230000
     -144 0.000070000
     -138 0.000014000
     -132 0.000008000
     -126 0.000002000
     -120 0.000014000
     -114 0.000014000
     -108 0.000052000
     -102 0.000214000
      -96 0.000996000
      -90 0.006048000
      -84 0.031310000
      -78 0.112940000
      -72 0.237950000
      -66 0.275768000
      -60 0.175834000
      -54 0.065236000
      -48 0.016112000
      -42 0.003248000
      -36 0.000724000
      -30 0.000248000
      -24 0.000056000
      -18 0.000024000
      -12 0.000010000
       -6 0.000002000
        0 0.000000000
        6 0.000004000
       12 0.000010000
       18 0.000020000
       24 0.000044000
       30 0.000212000
       36 0.000744000
       42 0.002130000
       48 0.003986000
       54 0.006300000
       60 0.006990000
       66 0.005308000
       72 0.002750000
       78 0.001102000
       84 0.000408000
       90 0.000128000
       96 0.000034000
      102 0.000014000
      108 0.000012000
      114 0.000008000
      120 0.000006000
      126 0.000006000
      132 0.000044000
      138 0.000170000
      144 0.000472000
      150 0.001308000
      156 0.002834000
      162 0.004746000
      168 0.006702000
      174 0.007808000
