#LEU23-1  Hist_00246
    -180 0.001270000
    -174 0.000338000
    -168 0.000046000
    -162 0.000008000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000002000
      96 0.000086000
     102 0.000974000
     108 0.008306000
     114 0.042864000
     120 0.126406000
     126 0.215320000
     132 0.227324000
     138 0.162426000
     144 0.093402000
     150 0.054032000
     156 0.033614000
     162 0.019962000
     168 0.009572000
     174 0.004048000
