#GLY139-1  Hist_01456
     -180 0.126098000
     -174 0.122952000
     -168 0.105106000
     -162 0.082704000
     -156 0.059126000
     -150 0.038780000
     -144 0.024792000
     -138 0.015848000
     -132 0.009392000
     -126 0.005096000
     -120 0.002356000
     -114 0.001036000
     -108 0.000426000
     -102 0.000170000
      -96 0.000048000
      -90 0.000018000
      -84 0.000008000
      -78 0.000000000
      -72 0.000002000
      -66 0.000000000
      -60 0.000002000
      -54 0.000002000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000002000
      102 0.000002000
      108 0.000010000
      114 0.000058000
      120 0.000256000
      126 0.000586000
      132 0.002018000
      138 0.005670000
      144 0.013950000
      150 0.029888000
      156 0.052802000
      162 0.079384000
      168 0.102472000
      174 0.118940000
