#LEU123-4  Hist_01300
     -180 0.167514000
     -174 0.118128000
     -168 0.051766000
     -162 0.014152000
     -156 0.002484000
     -150 0.000356000
     -144 0.000036000
     -138 0.000000000
     -132 0.000002000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000002000
      -90 0.000002000
      -84 0.000012000
      -78 0.000026000
      -72 0.000064000
      -66 0.000126000
      -60 0.000284000
      -54 0.000402000
      -48 0.000418000
      -42 0.000366000
      -36 0.000192000
      -30 0.000078000
      -24 0.000036000
      -18 0.000002000
      -12 0.000006000
       -6 0.000004000
        0 0.000008000
        6 0.000000000
       12 0.000004000
       18 0.000018000
       24 0.000026000
       30 0.000098000
       36 0.000302000
       42 0.000868000
       48 0.002204000
       54 0.004514000
       60 0.007260000
       66 0.009952000
       72 0.011500000
       78 0.012176000
       84 0.012966000
       90 0.012444000
       96 0.009844000
      102 0.006294000
      108 0.003736000
      114 0.002354000
      120 0.002112000
      126 0.002614000
      132 0.005068000
      138 0.010782000
      144 0.022702000
      150 0.042556000
      156 0.072174000
      162 0.100748000
      168 0.128412000
      174 0.159806000
