#GLY201-1  Hist_02106
     -180 0.039970000
     -174 0.037280000
     -168 0.030712000
     -162 0.022600000
     -156 0.015110000
     -150 0.009414000
     -144 0.006202000
     -138 0.003910000
     -132 0.002674000
     -126 0.001566000
     -120 0.000934000
     -114 0.000544000
     -108 0.000318000
     -102 0.000182000
      -96 0.000122000
      -90 0.000086000
      -84 0.000096000
      -78 0.000192000
      -72 0.000228000
      -66 0.000366000
      -60 0.000802000
      -54 0.001262000
      -48 0.002222000
      -42 0.003762000
      -36 0.006578000
      -30 0.011698000
      -24 0.019996000
      -18 0.030082000
      -12 0.037184000
       -6 0.036032000
        0 0.028666000
        6 0.022112000
       12 0.023168000
       18 0.031764000
       24 0.040802000
       30 0.042200000
       36 0.034732000
       42 0.026514000
       48 0.021846000
       54 0.021422000
       60 0.023512000
       66 0.025296000
       72 0.024446000
       78 0.020544000
       84 0.015146000
       90 0.010016000
       96 0.006216000
      102 0.004868000
      108 0.004766000
      114 0.006600000
      120 0.009612000
      126 0.013506000
      132 0.016830000
      138 0.020780000
      144 0.023788000
      150 0.026670000
      156 0.028488000
      162 0.030708000
      168 0.034642000
      174 0.038216000
