#VAL131-1  Hist_01368
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000004000
       72 0.000032000
       78 0.000142000
       84 0.000714000
       90 0.002510000
       96 0.007498000
      102 0.019340000
      108 0.043766000
      114 0.087224000
      120 0.144558000
      126 0.196116000
      132 0.208420000
      138 0.163290000
      144 0.087978000
      150 0.030534000
      156 0.006790000
      162 0.000986000
      168 0.000088000
      174 0.000010000
