#GLN191-5  Hist_02004
     -180 0.030424000
     -174 0.042982000
     -168 0.059190000
     -162 0.078664000
     -156 0.094416000
     -150 0.102826000
     -144 0.102638000
     -138 0.092386000
     -132 0.075404000
     -126 0.057636000
     -120 0.040326000
     -114 0.026500000
     -108 0.016558000
     -102 0.009836000
      -96 0.005912000
      -90 0.003918000
      -84 0.002724000
      -78 0.002350000
      -72 0.002100000
      -66 0.002060000
      -60 0.002078000
      -54 0.001898000
      -48 0.001916000
      -42 0.001638000
      -36 0.001472000
      -30 0.001204000
      -24 0.000878000
      -18 0.000746000
      -12 0.000560000
       -6 0.000354000
        0 0.000274000
        6 0.000176000
       12 0.000102000
       18 0.000100000
       24 0.000098000
       30 0.000136000
       36 0.000176000
       42 0.000248000
       48 0.000280000
       54 0.000366000
       60 0.000412000
       66 0.000412000
       72 0.000464000
       78 0.000538000
       84 0.000742000
       90 0.001258000
       96 0.001894000
      102 0.002936000
      108 0.003926000
      114 0.004916000
      120 0.005862000
      126 0.006842000
      132 0.008296000
      138 0.009466000
      144 0.010470000
      150 0.011826000
      156 0.012806000
      162 0.014622000
      168 0.016888000
      174 0.021874000
