#THR74-3  Hist_00782
    -180 0.125176000
    -174 0.070904000
    -168 0.032584000
    -162 0.013438000
    -156 0.004442000
    -150 0.000996000
    -144 0.000210000
    -138 0.000032000
    -132 0.000014000
    -126 0.000012000
    -120 0.000010000
    -114 0.000010000
    -108 0.000014000
    -102 0.000048000
     -96 0.000142000
     -90 0.000402000
     -84 0.000990000
     -78 0.002254000
     -72 0.004060000
     -66 0.005426000
     -60 0.005036000
     -54 0.003480000
     -48 0.001512000
     -42 0.000512000
     -36 0.000120000
     -30 0.000018000
     -24 0.000006000
     -18 0.000004000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000008000
      30 0.000082000
      36 0.000472000
      42 0.002428000
      48 0.009604000
      54 0.025268000
      60 0.050114000
      66 0.067840000
      72 0.063166000
      78 0.039670000
      84 0.018512000
      90 0.006518000
      96 0.002220000
     102 0.000802000
     108 0.000412000
     114 0.000494000
     120 0.000650000
     126 0.001030000
     132 0.001980000
     138 0.004390000
     144 0.009166000
     150 0.019560000
     156 0.038734000
     162 0.077264000
     168 0.130878000
     174 0.156886000
