#ARG57-3  Hist_00598
    -180 0.009244000
    -174 0.009058000
    -168 0.005886000
    -162 0.003016000
    -156 0.001182000
    -150 0.000496000
    -144 0.000178000
    -138 0.000068000
    -132 0.000060000
    -126 0.000028000
    -120 0.000048000
    -114 0.000050000
    -108 0.000146000
    -102 0.000476000
     -96 0.001630000
     -90 0.006050000
     -84 0.020116000
     -78 0.054388000
     -72 0.114086000
     -66 0.168468000
     -60 0.166316000
     -54 0.109032000
     -48 0.048186000
     -42 0.015308000
     -36 0.003578000
     -30 0.000672000
     -24 0.000132000
     -18 0.000026000
     -12 0.000006000
      -6 0.000000000
       0 0.000004000
       6 0.000006000
      12 0.000008000
      18 0.000034000
      24 0.000128000
      30 0.000642000
      36 0.002620000
      42 0.009110000
      48 0.024098000
      54 0.045792000
      60 0.059028000
      66 0.053756000
      72 0.034230000
      78 0.015786000
      84 0.005378000
      90 0.001384000
      96 0.000356000
     102 0.000068000
     108 0.000012000
     114 0.000006000
     120 0.000002000
     126 0.000002000
     132 0.000004000
     138 0.000004000
     144 0.000010000
     150 0.000038000
     156 0.000194000
     162 0.000700000
     168 0.002548000
     174 0.006122000
