#GLY49-0  Hist_00520
    -180 0.061710000
    -174 0.080982000
    -168 0.095606000
    -162 0.099860000
    -156 0.093646000
    -150 0.081324000
    -144 0.068160000
    -138 0.055590000
    -132 0.046162000
    -126 0.039812000
    -120 0.035648000
    -114 0.031648000
    -108 0.028042000
    -102 0.025004000
     -96 0.020126000
     -90 0.014888000
     -84 0.010408000
     -78 0.006030000
     -72 0.003244000
     -66 0.001626000
     -60 0.000770000
     -54 0.000366000
     -48 0.000142000
     -42 0.000038000
     -36 0.000006000
     -30 0.000004000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000002000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000004000
      48 0.000004000
      54 0.000014000
      60 0.000062000
      66 0.000090000
      72 0.000204000
      78 0.000276000
      84 0.000320000
      90 0.000338000
      96 0.000332000
     102 0.000358000
     108 0.000286000
     114 0.000336000
     120 0.000450000
     126 0.000518000
     132 0.000746000
     138 0.001242000
     144 0.002124000
     150 0.003966000
     156 0.007492000
     162 0.014180000
     168 0.025126000
     174 0.040688000
